pull_req_id,github_id,useful,requester,created_at,num_commits_open,lines_modified_open,files_modified_open,commits_on_files_touched,branch_hotness,branch_commits
15369664,14742,useless,vsirohi,1465428959,1,28,1,3.9090632716049387,128.1466553497943,259
15368795,14741,useful,stevermeister,1465425935,1,2,1,0,126.23873109567896,257
15352744,14738,useful,Narretz,1465373996,8,193,6,19.935861882716047,127.95533641975314,257
15352621,14737,useful,Narretz,1465373651,2,105,2,18.42712590020577,127.96673881172836,257
15317434,14728,useless,Narretz,1465282160,2,56,1,1.6576770833333334,127.97314750514406,254
15320044,14727,useful,mirabilos,1465265821,1,4,1,0,127.50072106481487,253
15310671,14726,useless,gkalpak,1465259062,2,792,2,3.1384900977366255,127.72063194444446,253
15310617,14725,useful,jrvidal,1465258467,2,13,1,3.4817037037037037,127.73999086934157,253
15299295,14723,useless,PeEllAvaj,1465215894,1,6,1,3.9843490226337446,125.09909349279842,250
15292962,14721,useful,petebacondarwin,1465200853,1,17,1,0.5161130401234568,124.57850630144031,249
15287160,14720,useless,petebacondarwin,1465187776,1,11,2,4.720254886831277,123.99274472736627,248
15286605,14719,useful,mirabilos,1465186481,4,8,1,1.3039223251028806,124.03404616769554,248
15284513,14718,useful,Narretz,1465179808,2,10,2,1.2696229423868313,120.22796772119344,244
15283770,14717,useless,Narretz,1465177385,3,114,6,13.152641846707823,120.30399807098766,244
15267247,14715,useful,Narretz,1465101288,2,87,5,8.027401491769547,119.65292991255149,242
15251631,14714,useless,Davidx7,1465009009,1,2,1,0,92.21911908436215,197
15234549,14712,useless,ruidfigueiredo,1464937774,1,4,1,0.8907219650205761,122.73085905349795,240
15229301,14711,useful,gkalpak,1464925495,5,260,1,0.7244212962962964,120.09563528806576,237
15225803,14710,useful,Narretz,1464914418,2,59,2,0.1530142746913581,117.4183515946502,234
15199382,14705,useful,Narretz,1464838941,2,37,2,1.4052448559670783,119.69686484053493,236
15169400,14702,useless,carrigmore,1464749471,1,4,1,0.6961662808641975,122.41226093107,236
15150966,14700,useful,wesleycho,1464712587,2,65,1,0.40946540637860085,122.52598739711935,237
15141229,14699,useful,rjamet,1464665923,1,35,2,6.22163683127572,123.94823122427991,237
15140365,14697,useless,lebloism,1464662964,1,2,1,0.9260627572016461,124.0384167952675,237
15140280,14696,useless,lebloism,1464662720,1,2,1,0.9260941358024691,124.04585352366257,237
15136279,14695,useless,gkalpak,1464650503,1,878,2,6.2414670781893005,124.41820807613165,237
15132821,14694,useless,wesleycho,1464638383,2,179,2,0,124.78760622427983,237
15107751,14692,useful,KrisCheng,1464542229,1,2,1,1.8965478395061728,127.72672350823048,238
15070985,14690,useless,seonetartem,1464339726,1,2,1,6.478981738683129,132.1612889660494,250
15062987,14687,useful,rjamet,1464320005,1,33,2,22.972866769547323,129.77874176954737,247
15062959,14686,useless,petebacondarwin,1464319934,2,86,2,13.998397119341565,129.7809970421811,247
15055257,14684,useless,dcherman,1464294458,2,14,2,0.5159594907407408,129.58363413065845,246
15042870,14681,useful,victor-o-silva,1464255060,1,2,1,0.31306481481481485,129.82566538065848,245
15015318,14675,useful,gkalpak,1464179624,1,44,3,0,25.52515059156379,60
15007049,14671,useless,MrChriZ,1464159589,1,2,1,0.9907971965020577,129.82519380144024,244
15005622,14670,useless,htulipe,1464159069,1,2,1,10.32918968621399,128.83730388374485,243
15007173,14669,useless,petebacondarwin,1464152152,1,9,3,3.0238771862139915,129.05346013374475,243
14985428,14664,useless,SirJackovich,1464095499,1,2,1,0.9990392232510288,122.73921039094654,237
14985382,14663,useless,SirJackovich,1464095385,1,2,1,0.9990538837448559,122.74268492798348,237
14984493,14662,useful,SirJackovich,1464093158,1,4,1,0.9993402777777778,122.81056031378608,237
14982523,14661,useful,ZachLamb,1464089032,1,2,1,0.9998708847736626,122.93653806584359,239
14978233,14660,useful,petebacondarwin,1464079493,1,39,2,3.0369228395061727,118.20819701646097,234
14971978,14658,useless,petebacondarwin,1464066196,4,151,2,1.9895893775720164,111.57308950617292,227
14956798,14656,useful,zbjornson,1464022731,2,127,2,24.894525205761312,111.83876517489715,229
14933540,14652,useful,wesleycho,1463958595,1,2,1,0.5084830246913581,102.65265946502065,221
14900791,14645,useless,gkalpak,1463789616,1,23,3,6.620252443415637,104.57397042181076,229
14860319,14640,useless,jpekkala,1463655631,1,29,2,1.5267527006172839,106.54276440329225,230
14854506,14638,useless,sssemil,1463643255,1,2,1,0,106.90882407407416,230
14832068,14635,useless,jacopomaroli,1463576624,1,4,1,16.256935570987654,108.87964840534971,230
14823627,14633,useless,Narretz,1463557720,1,7,1,3.9795030864197534,29.825637217078196,72
14823563,14632,useless,Narretz,1463557552,250,15753,475,269.40287217078105,109.44635005144033,232
14791902,14627,useless,petebacondarwin,1463474734,1,44,2,24.611538451646087,107.8975621141975,234
14782472,14625,useless,gkalpak,1463455082,2,260,3,6.58555066872428,107.48240715020579,233
14752066,14618,useful,xavhan,1463370406,1,8,1,0,108.05668981481477,240
14730737,14613,useful,th-ko,1463278568,1,2,1,4.406660622427983,109.87601646090532,239
14710620,14610,useful,petebacondarwin,1463140191,1,60,2,26.719641203703706,113.14154899691363,240
14693758,14607,useful,sanderboom,1463116122,1,2,1,0.7517403549382716,111.87231610082308,238
14683420,14604,useful,stevemao,1463078872,1,43,1,8.085595936213991,113.01242669753096,238
14682486,14603,useless,murad0587,1463074760,145,12317,183,244.33046733539058,113.13828266460908,238
14662103,14599,useful,MarkPieszak,1463022443,1,2,1,2.3150595421810696,114.75725205761317,243
14660149,14598,useless,lipeno,1463016639,1,1,1,0,114.93862705761319,243
14659874,14597,useless,tdelmas,1463015787,1,1,1,5.2454848251028805,114.96525205761321,243
14654006,14592,useless,fbarrailla,1462994870,1,2,1,0,113.60567721193415,241
14627261,14589,useless,lgalfaso,1462965510,2,66,2,7.376301568930042,114.51707214506173,242
14644845,14587,useless,8v060htwyc,1462963466,1,6,1,1.3755213477366255,114.58068428497944,242
14637448,14586,useful,peebeebee,1462945824,1,54,1,0.13628459362139922,115.12972800925934,242
14591871,14581,useless,JamieREvans,1462865193,1,2,1,0,116.63590856481484,244
14580437,14576,useful,red2678,1462796283,1,2,1,7.838594521604938,117.79939969135798,246
14617198,14574,useful,Narretz,1462764922,1,151,8,15.903736882716048,35.299150462962956,86
14523228,14571,useless,floribon,1462524696,1,3,1,0,125.62818248456792,255
14516233,14568,useful,Narretz,1462508863,2,156,8,18.960297067901227,106.47604526748965,229
14516193,14567,useless,Narretz,1462508763,129,11448,177,263.3625591563792,123.13742554012352,252
14477777,14562,useful,ajaygm,1462385978,1,2,1,4.714309670781893,122.06035570987663,251
14473291,14560,useless,markdesign,1462369347,1,2,1,4.422450488683127,122.59718454218105,251
14463755,14559,useless,maksimr,1462347018,1,14,2,5.944643647119341,123.31889467592586,253
14389808,14550,useless,d0g,1462167468,1,8,1,18.05548495370371,129.3285264917695,266
14351992,14547,useful,jetsgit,1462003580,1,10,1,1.9917815072016465,134.9845047582303,274
14338004,14545,useful,thorn0,1461937989,2,192,2,1.7039305555555555,137.29571026234566,274
14333063,14544,useful,FGasper,1461926459,1,2,1,1.1794729938271606,137.70198855452674,274
14328092,14543,useless,dmandelin,1461916160,1,2,1,1.3632820216049382,138.0648905606996,274
14325831,14541,useful,ThornWinters,1461911655,1,2,1,0.0516876286008231,138.223631558642,274
14314537,14538,useless,KingMax521,1461884178,1,4,1,0.029290252057613153,139.19182831790124,274
14308828,14537,useless,MrOutput,1461862887,1,2,1,0,139.9443998199589,275
14285996,14533,useful,gkalpak,1461813295,2,44,2,7.62126221707819,139.69559876543198,275
14285797,14532,useful,MarkPieszak,1461812867,1,1,1,2.3564493312757206,139.71073508230475,275
14283420,14531,useless,gkalpak,1461806544,1,31,2,5.621564814814815,138.92972569444447,274
14277952,14530,useful,bubersson,1461791779,1,2,1,4.011395833333333,134.42518042695474,269
14277376,14529,useless,sreeramu,1461789653,2,52,3,14.164938914609055,134.49872646604925,269
14274569,14528,useful,dotku,1461779725,1,8,1,6.203959362139918,134.8450372942387,272
14267900,14527,useless,mprobst,1461761122,2,121,2,0,135.4987012602881,274
14266021,14525,useless,dmandelin,1461757498,1,2,1,1.4040901491769548,135.6263987911521,274
14237920,14522,useless,klieber,1461692266,1,494,1,3.242437757201646,137.9337359825103,278
14230900,14520,useless,Narretz,1461672700,1,149,8,6.65148058127572,39.01785532407407,105
14230615,14519,useless,Narretz,1461672538,1,149,8,20.706882844650206,123.96097080761317,265
14224839,14518,useful,realronchi,1461661596,1,2,1,3.450800797325103,138.04186895576126,283
14199535,14514,useful,tupini07,1461598227,1,4,1,0.42729115226337444,137.32540110596725,282
14193774,14513,useful,gkalpak,1461585044,1,89,2,28.303166152263387,136.8002118055555,283
14187811,14511,useless,corehtml5canvas,1461573788,1,9,1,1.3339498456790122,137.21620318930024,289
14182556,14509,useless,piotrkabacinski,1461564033,1,2,1,3.4646885288065845,136.57351221707836,288
14149556,14504,useless,AHMI90,1461451647,1,1,1,0,139.82264763374477,298
14148161,14503,useless,ihatehandles,1461444064,1,2,1,1.5376131687242798,140.11325128600825,298
14124499,14499,useful,bedag-moo,1461338364,1,38,2,4.488860468106996,144.1756301440327,300
14107314,14497,useless,jkrth617,1461300672,1,5,1,0,145.63327057613148,301
14104726,14496,useless,rjamet,1461295287,1,39,2,1.2080016718106994,144.83786445473245,300
14103638,14495,useless,gkalpak,1461292667,2,10,1,3.701818801440329,144.93894470164614,300
14099578,14494,useful,gkalpak,1461281768,2,10,1,0.6954326131687243,143.35027186213972,298
14096688,14493,useless,rphv,1461272279,1,9,2,20.043531764403298,143.71391923868316,298
14091114,14489,useless,gkalpak,1461253124,1,6,1,3.631599279835391,144.45209966563795,300
14087267,14488,useless,GuillaumeSalles,1461243264,1,18,2,0,38.30960982510287,120
14061113,14482,useless,AbhishekGarg,1461187360,1,20,1,9.425884773662549,139.9315147890945,293
14053554,14480,useless,meldaravaniel,1461163265,1,2,1,0.04782690329218109,140.83941538065847,293
14040092,14477,useless,jodytate,1461135591,1,4,1,2.9098312757201645,141.8882964248973,295
14026811,14471,useful,andreyjkee,1461108660,1,2,1,10.351686856995885,141.90438515946514,294
14006546,14468,useless,gkalpak,1461055338,2,1097,2,0.7245516975308641,142.92743814300417,297
13998775,14464,useful,knpwrs,1461040129,1,2,1,7.693668209876542,143.50833744855973,297
13991941,14463,useless,petebacondarwin,1461022431,3,205,2,32.24222698045267,144.1843027263375,297
13985042,14462,useless,dancingfrog,1460997991,12,32787,454,0.8675662294238683,127.88760390946507,285
13966351,14459,useless,AbhishekGarg,1460955043,2,16,1,7.418819315843621,143.82142245370378,309
13963454,14458,useless,Narretz,1460947596,1,63,4,2.5839088220164608,144.11734876543204,309
13963165,14457,useful,Narretz,1460946764,4,161,3,15.650422067901232,144.15041049382728,309
13941597,14452,useless,jezzay,1460857255,1,2,1,3.843920010288066,142.6425276491768,304
13930700,14451,useful,lgalfaso,1460798573,1,4,2,7.929093878600822,144.9542107767488,308
13927355,14450,useful,lgalfaso,1460785479,1,6287,301,26.174326774691544,145.4728517232508,308
13889607,14447,useless,Narretz,1460709079,1,4,1,0.7232457561728395,147.48788978909457,307
13886029,14446,useful,zky829,1460701048,1,2,1,6.772987268518518,146.79982163065847,306
13878164,14445,useful,jannickfahlbusch,1460686278,1,2,1,0.6539076646090535,144.3660653292182,303
13919829,14443,useless,mjwwit,1460671704,2,37,1,8.451744341563787,144.93395653292174,303
13903081,14439,useless,gkalpak,1460635639,1,60,2,16.68023392489712,146.3452224794239,305
13882099,14438,useful,gkalpak,1460632736,1,21,2,7.835388374485597,144.4489341563786,303
13867579,14432,useless,mjwwit,1460594556,1,54,3,25.443934927983534,145.93665792181076,303
13858609,14430,useful,cloverharvest,1460565499,1,2,1,4.9129061213991765,146.06165419238673,302
13848728,14429,useful,ademuri,1460551416,2,6,1,21.80280336934156,146.6095316358026,303
13846558,14428,useless,ademuri,1460546273,1,3,1,21.830581918724285,146.81056995884782,304
13831427,14425,useful,petebacondarwin,1460522273,1,33,2,15.091396476337447,143.72747119341548,300
13829101,14424,useful,gkalpak,1460514809,2,58,4,5.8027628600823045,144.0154341563786,300
13814971,14421,useless,Narretz,1460459566,1,30,1,3.58107471707819,48.40767734053496,132
13797368,14416,useful,gkalpak,1460424446,2,10320,25,2.751557098765432,142.47170833333337,296
13788532,14414,useless,BhaskarJampala,1460385010,40,4574,109,243.47721772119317,143.9816871141975,299
13787111,14413,useful,thorn0,1460381202,1,6,1,0,144.1281356738683,300
