pull_req_id,github_id,useful,requester,created_at,num_commits_open,lines_modified_open,files_modified_open,commits_on_files_touched,branch_hotness,branch_commits,branch
4053442,14030,useful,BBosman,1404346919,1,3,3,45.48444765946501,344.6037514146094,584,master
4053377,14029,useful,BBosman,1404346427,1,7,4,45.488433770576144,344.6407020318926,584,master
4051329,14022,useless,FarSeeing,1404302621,1,5,1,18.572666795267494,333.8861737397122,580,master
4075831,14021,useful,CFXd,1404294671,1,56,17,102.93172852366246,334.4791521347735,580,master
4048997,14015,useful,cvrebert,1404281481,1,18,2,46.51201221707819,335.46562075617294,584,master
4051462,14011,useful,zacechola,1404274655,2,148,1,8.11764351851852,335.9782730195476,584,master
4040729,14005,useful,Just-Boris,1404188311,1,13,1,13.283772376543212,340.46009053497954,583,master
4037878,14002,useless,John-pc,1404164779,81,52990,327,788.3124323559672,342.2243852880656,583,master
4036730,14001,useful,XhmikosR,1404150025,1,2560,4,30.60622608024692,343.3326680812761,585,master
4036532,14000,useful,hnrch02,1404147087,1,42,2,28.047025334362143,342.5482862654323,584,master
4036305,13999,useless,steelywing,1404143863,1,7,1,16.971707304526753,342.79041795267455,584,master
4036134,13998,useless,steelywing,1404141275,3,8,1,16.980360596707815,342.9847842078192,584,master
4032607,13994,useless,ShaunR,1404112284,2,3,1,18.357390174897127,341.1465991512346,580,master
4032225,13993,useful,cvrebert,1404109717,1,8,1,6.236385673868313,341.33806777263356,580,master
4029546,13992,useful,pjrobertson,1404091281,1,2,1,0.7369200102880659,339.7019821244853,582,master
4027142,13988,useful,cvrebert,1404062317,1,2,1,2.9640630144032922,341.8734449588476,583,master
4027122,13986,useful,cvrebert,1404061772,1,8,2,16.926176954732515,341.91430594135824,583,master
4026898,13985,useless,StevenBlack,1404057473,1,14,1,9.789091692386831,341.2315257201646,582,master
4025765,13982,useless,bassjobsen,1404037023,1,1,1,5.37884413580247,342.76211985596717,582,master
4015945,13965,useless,kapooostin,1403862597,1,64,1,2.4378301183127573,351.88231751543196,584,master
4009272,13955,useless,jshawl,1403804250,1,6,1,4.797335905349794,355.26869675925934,594,master
4008105,13954,useful,hnrch02,1403788205,1,22,1,18.528880787037036,356.4943564814818,594,master
4005921,13947,useful,cvrebert,1403770724,6,11,3,34.66056494341564,349.7954738940335,588,master
4005849,13946,useful,rufo,1403770273,1,2,1,3.8133930041152264,347.8193908179013,586,master
4005296,13942,useful,XhmikosR,1403766458,3,6,1,3.839272119341564,344.0858555812758,582,master
4005204,13939,useful,cvrebert,1403765710,1,5,1,13.578802726337452,344.1418401491768,582,master
4003500,13932,useless,LubomirGeorgiev,1403754006,1,3,1,3.954309284979424,340.9936437757202,579,master
4003033,13931,useful,ByScripts,1403751117,2,5,1,2.823232638888889,341.2087583590538,579,master
4000667,13928,useful,SGinTech,1403731540,1,2,1,19.985601594650202,340.6552744341561,578,master
4000656,13927,useless,mischah,1403731422,1,6,1,6.028910108024691,340.66404552469174,578,master
3993358,13923,useful,ilikeprograms,1403665817,2,13,1,9.603755529835393,338.0099566615224,579,master
3989792,13920,useful,AndreiRailean,1403631261,2,10,1,4.691245627572017,340.5882112911527,583,master
3986322,13918,useful,cvrebert,1403597965,2,131,3,65.48392373971193,330.0117421553498,570,master
3984765,13916,useful,glebm,1403587940,1,11,1,7.752523276748973,330.7468189300411,571,master
3984467,13915,useful,hnrch02,1403586011,1,3,1,27.889235339506175,325.8632995113169,566,master
3983922,13913,useful,hnrch02,1403582929,1,7,1,5.73001350308642,326.0876323302468,566,master
3980221,13907,useful,fat,1403552637,1,28,1,12.111041409465017,328.29252842078193,566,master
3977196,13905,useful,Jimtrim,1403517050,1,4,1,0,324.95573508230467,561,master
3975932,13904,useful,cvrebert,1403508169,1,3054,17,256.51599061214,323.58647466563787,560,master
3974921,13901,useful,knownasilya,1403501138,1,2,1,1.72352829218107,317.05626286008277,555,master
3974665,13900,useful,juthilo,1403499525,1,2,1,2.105796424897119,317.1713882458851,555,master
3973576,13899,useless,jonahpereira,1403492605,1,21,1,0,317.6658881172844,557,master
3973020,13898,useless,diegoldn,1403488645,1,5,1,13.039292438271607,317.95373199588425,573,master
3961756,13885,useless,theptrk,1403292351,1,1,1,0.7313798868312756,329.54294148662586,582,master
3954070,13882,useful,thomaswelton,1403217234,3,4,1,8.137088991769549,334.15501376028834,581,master
3948967,13877,useful,cvrebert,1403163641,2,73,8,68.02493917181069,320.05834182098783,564,master
3946680,13873,useful,XhmikosR,1403149552,9,583,16,163.37158744855955,321.080229166666,564,master
3945742,13871,useless,thomaswelton,1403143614,1,6,5,23.1731886574074,319.5005898919756,562,master
3945683,13870,useful,BBosman,1403143177,1,2,1,1.252283822016461,319.5321734825105,562,master
3944433,13867,useful,hnrch02,1403131320,8,24,8,119.5501606224279,317.4157247942383,559,master
3944385,13866,useful,BBosman,1403130916,3,4,2,7.347386059670783,317.4447674897118,559,master
3944227,13865,useful,BBosman,1403129577,1,8,3,9.031034722222223,315.53082073045283,557,master
3942961,13861,useful,mdo,1403114403,4,73,11,154.493013760288,300.5339618055554,545,master
3942934,13860,useful,mdo,1403113996,1,6,2,7.785487397119342,300.5624873971193,545,master
3942841,13859,useful,mdo,1403112453,1,6,1,0,300.67063233024703,545,master
3942544,13858,useless,breandr,1403107891,1,2,1,4.369763888888889,300.99037127057585,545,master
3942147,13857,useful,mdo,1403102898,2,6,3,15.664562628600823,294.30750450102914,538,master
3942019,13856,useful,mdo,1403101262,3,85,9,183.02719161522657,294.4206948302473,538,master
3941094,13855,useful,hnrch02,1403092294,4,6,2,26.99350360082304,294.0352818930038,537,master
3940496,13854,useful,ssorallen,1403088129,2,4,2,16.369341949588474,290.30127919238663,533,master
3939480,13853,useful,hnrch02,1403080830,39,2127,13,73.67411123971195,290.8015835905346,533,master
3938297,13851,useful,ahoereth,1403071720,1,1,1,0.054122427983539056,291.4290019290123,536,master
3930292,13845,useful,BBosman,1402994550,2,19,4,7.891398019547324,281.63999832818945,522,master
3928236,13843,useless,hnrch02,1402980393,12,213,12,20.087620756172843,281.58379603909435,521,master
3926115,13842,useful,cvrebert,1402965362,2,10,3,51.61251826131687,282.59088850308643,521,master
3923585,13839,useless,tubssp,1402939944,1,5,1,4.311605066872428,284.29641100823056,522,master
3921114,13837,useless,cdutson,1402912921,1,2,1,9.827320987654321,286.1104549897117,522,master
3916350,13832,useless,viart,1402881231,1,3,1,25.208064429012335,288.2414399434151,523,master
3913166,13831,useless,JelteF,1402837067,1,33,1,4.152412680041151,291.2230209619342,527,master
3911029,13829,useful,BBosman,1402804855,1,12,1,20.886885416666672,291.4235407664614,537,master
3910780,13828,useless,Yamarata,1402800811,2,2,2,0,291.7051042952674,546,master
3910487,13827,useful,vsn4ik,1402796012,2,5,1,15.345842721193414,292.0433446502049,552,master
3909331,13824,useful,jsdf,1402772732,2,2,2,21.05356648662551,293.69937718621384,554,master
3902339,13821,useless,joeynguyen,1402651472,1,2,1,10.331659336419754,302.36458796296256,558,master
3901723,13820,useful,cvrebert,1402646504,2,4,2,38.81652443415637,300.7108566100822,556,master
3898258,13815,useful,hnrch02,1402621776,4,113,2,17.764471707818927,301.4708725565847,555,master
3895215,13810,useless,yctay,1402585433,1,22,7,84.92031365740746,304.0658221450615,556,master
3886220,13801,useful,hnrch02,1402507449,3,158,14,169.1379376286009,304.64607163065847,556,master
3886151,13800,useful,hnrch02,1402506618,1,24,12,155.37586766975303,304.7054898405349,556,master
3885885,13799,useful,hnrch02,1402502824,2,4,1,5.902125514403293,302.9660180041153,554,master
3883680,13797,useless,raptblue,1402480185,2,168,4,2.2201643518518517,301.5689049639917,551,master
3881882,13795,useless,BBosman,1402468231,5,2,1,22.661215534979434,301.4102581018518,550,master
3881879,13794,useless,vsn4ik,1402468210,1,12,1,0,301.4117434413576,550,master
3881666,13793,useful,XhmikosR,1402466634,7,57,11,216.38410313785988,301.523214634774,550,master
3881259,13792,useless,BBosman,1402464300,2,9,3,49.08430208333334,300.6831905864202,549,master
3880869,13791,useful,BBosman,1402461856,1,1,1,5.62567271090535,298.84533539094673,547,master
3878094,13790,useless,thomaswelton,1402441810,2,140,4,34.80592283950616,300.25671347736574,550,master
3876715,13789,useful,hnrch02,1402428916,1,12,1,3.6619754372427984,299.1605622427983,550,master
3876244,13788,useless,fat,1402421825,2,72,2,25.65788940329218,282.71379372428044,533,master
3875972,13787,useful,fat,1402417557,2,16,1,18.322258230452675,278.98608101851863,533,master
3875843,13786,useful,fat,1402415918,6,96,7,90.55634027777782,278.0931878858023,532,master
3875622,13785,useful,fat,1402412871,2,11,1,3.867957561728395,275.28618094135754,529,master
3875274,13783,useful,fat,1402407564,1,12,1,22.265135288065842,272.63120280349756,526,master
3874121,13782,useless,erwanjegouzo,1402396804,2,2,1,15.55616306584362,271.34639364711916,524,master
3872949,13781,useful,cvrebert,1402389067,4,58,1,0.623121913580247,271.8677655606992,524,master
3872558,13780,useful,cvrebert,1402386512,1,8,2,0.8953292181069958,270.02972698045295,522,master
3870488,13777,useful,BBosman,1402372230,1,4,1,1.00165033436214,268.97730529835417,520,master
3866693,13772,useful,fat,1402338171,3,205,14,141.09558822016461,254.3563362911524,504,master
3866672,13771,useful,XhmikosR,1402337802,1,6,3,28.03951633230452,254.38025295781898,504,master
3866598,13770,useful,fat,1402336812,1,16,1,13.559000771604941,252.4341705246914,502,master
3866357,13768,useful,mdo,1402333246,3,23,3,25.782754115226332,246.63366280864204,500,master
3865330,13766,useful,cvrebert,1402318900,2,2,1,11.91034220679012,242.53189519032944,496,master
3858161,13760,useless,dkrnl,1402254452,2,25,1,3.037108667695473,241.63372916666648,500,master
3858152,13759,useless,tamarazuk,1402254364,1,2,1,1.047636574074074,241.63938760288093,500,master
4104155,13758,useless,fletch3555,1402224177,1,14,1,11.958296682098768,229.6615437242795,487,master
3852624,13755,useful,fat,1402154139,1,872,12,15.630779706790124,211.69965084876543,517,master
3848002,13754,useless,jmoretti-tobi,1402061905,117,86130,502,79.71109002057605,202.8189837962963,520,master
3847499,13752,useful,cvrebert,1402054984,9,147,2,14.92282343106996,201.47773855452672,518,master
3837307,13745,useful,cvrebert,1401960838,2,51,2,17.244757973251023,205.32564621913556,536,master
3836737,13744,useful,cvrebert,1401955547,2,15,1,8.123892103909467,205.69680774176945,555,master
3836537,13743,useless,vpukhanov,1401954133,1,2,1,2.8268449074074073,205.79809773662544,559,master
3832913,13740,useful,jasny,1401929023,1,3,1,1.0637917952674898,205.63472942386812,575,master
3832650,13738,useful,thomaswelton,1401926903,1,2,1,0.06987950102880658,205.79160789609043,576,master
3828824,13735,useful,skhilko,1401881639,1,2,1,0.10762590020576135,209.18569290123443,585,master
3827444,13732,useful,cvrebert,1401871338,2,4,2,34.10000887345679,206.94496720679004,582,master
3827261,13731,useful,cvrebert,1401869831,4,6,2,29.097251028806593,203.03737319958853,578,master
3819163,13721,useless,nextgenthemes,1401792198,1,4,1,2.5668647119341563,208.8200272633745,581,master
3815728,13718,useless,peterjwest,1401768896,2,14,1,9.655242798353912,210.56648688271628,585,master
3808572,13716,useful,rustinlee,1401698820,1,2,1,6.838109310699589,213.952776748971,603,master
3788695,13711,useless,nanuclickity,1401439898,2,20,1,10.62835931069959,234.69488567386824,634,master
3794994,13707,useful,bcullman,1401354892,1,1,1,0.5897078189300411,241.66191898148182,645,master
3793879,13702,useless,mikegreiling,1401318355,4,31,1,10.697599279835392,244.69257291666653,645,master
3778265,13700,useful,cvrebert,1401283129,1,36,11,78.9865554269547,245.61695679012348,648,master
3769585,13693,useless,Exaberries,1401210257,2,3,2,3.6083141718107004,250.73507368827134,659,master
3763863,13687,useful,smmoosavi,1401148890,2,8,1,0.6978473508230453,255.95191345164596,663,master
3746141,13671,useful,04818419,1400899134,1,18,3,10.099595164609052,277.5185520833333,676,master
3744469,13670,useful,nadangergeo,1400864147,1,2,1,1.0314792952674896,280.5760360082305,684,master
3741997,13668,useful,cvrebert,1400835349,2,4,2,42.59375450102882,272.4546602366253,673,master
3741885,13667,useful,cvrebert,1400834615,2,4,2,38.586437885802475,269.50291075102916,670,master
3733676,13664,useful,mckramer,1400757733,1,24,2,8.294623842592591,258.44517592592587,665,master
3733277,13663,useless,Butter1484,1400754813,9,18,3,40.47883461934156,258.6948930041155,665,master
3732986,13662,useless,Butter1484,1400752602,3,7,2,34.63430298353908,258.88397672325095,665,master
3730471,13660,useful,cvrebert,1400734860,2,2,1,9.699093492798355,260.4012645318928,665,master
3728279,13658,useless,agusl88,1400721136,1,4,1,0,261.57493479938285,665,master
3724151,13652,useful,bassjobsen,1400676604,1,23,1,1.0015291923868315,263.3702111625514,664,master
3724131,13651,useful,cvrebert,1400676414,1,6,1,6.114807098765435,263.3864354423867,664,master
3723216,13649,useful,ItsJonQ,1400668363,1,6,3,4.993913966049384,264.07391795267506,664,master
3717597,13642,useless,appleboy,1400629220,1,62,31,168.47135390946502,267.41637577160486,664,master
3708360,13631,useless,alexpts,1400550282,3,21,1,8.25790072016461,274.1826287294242,667,master
3696158,13627,useful,cvrebert,1400451787,1,60,2,15.668684027777783,280.6456464763377,670,master
3695015,13626,useful,cvrebert,1400443253,2,34,2,9.797728137860084,278.3904355709876,667,master
3694546,13623,useful,cvrebert,1400414399,6,30,2,27.9106545781893,273.8290568415639,661,master
3687795,13619,useless,bassjobsen,1400281138,2,11,2,10.004832304526747,282.22479501028795,665,master
3687760,13618,useless,bassjobsen,1400280595,1,3,1,8.999145833333333,282.2712321244855,665,master
3687743,13617,useless,choffmeister,1400280217,1,1,1,7.0176356738683126,282.3035585133748,665,master
3685801,13615,useful,cvrebert,1400245873,1,2,1,9.163447659465023,285.24064184670726,665,master
3683928,13614,useless,ericberens,1400231173,1,2,1,11.804370627572018,284.4869317129633,663,master
3683478,13612,useless,bassettsj,1400228182,2,27,3,34.80522479423868,284.7419513888892,663,master
4104154,13606,useful,hnrch02,1400118591,1,1,1,7.08453330761317,294.12253677983523,670,master
3674433,13602,useful,Harris-Miller,1400088355,4,108,7,59.6208500514403,289.7046168981483,669,master
3676323,13601,useful,cvrebert,1400077475,6,118,2,9.26761908436214,290.6432501286011,671,master
3675246,13600,useful,cvrebert,1400067910,1,2,1,1.3929219393004115,289.4573578960912,669,master
3673446,13599,useless,kordero,1400057996,1,3,1,3.721096965020576,290.3105619855966,671,master
3671731,13598,useless,tivvit,1400050270,1,2,1,1.8593211162551442,290.97726761831325,672,master
4072398,13597,useless,gastlich,1399985923,2,5,1,9.84140843621399,296.56516023662545,681,master
3665526,13595,useless,hnrch02,1399981081,2,54,2,1.7776935442386832,296.9892088477369,681,master
4104145,13594,useful,cvrebert,1399978568,1,4,2,47.63530182613167,295.19881545781925,679,master
4104146,13592,useless,JelmerD,1399969696,1,2,1,8.205150977366253,295.9735181327164,679,master
3681268,13589,useful,mrobinet,1399954152,1,2,1,11.005657536008231,297.3308195730456,679,master
3858605,13586,useless,XhmikosR,1399934863,14,206,7,47.281099794238685,297.0021791409463,677,master
4104147,13579,useful,XhmikosR,1399922816,1,7,4,35.960762217078205,295.03553819444454,675,master
3753759,13578,useful,fat,1399914963,1,24,11,71.74639403292187,286.671690072017,670,master
4104148,13576,useful,fat,1399907796,1,1,1,5.080583719135802,273.0441953446502,656,master
4000253,13574,useful,cvrebert,1399885229,1,36,1,10.520863040123457,274.94799575617253,656,master
4104149,13569,useless,rootman,1399855697,1,2,1,9.862522890946504,276.459642746914,668,master
4104150,13568,useless,Alvareto,1399848841,1,10,1,0.8402960390946501,277.04860982510314,668,master
4104143,13559,useful,cvrebert,1399635769,1,24,4,32.619274948559664,285.744549382716,699,master
4104144,13558,useful,cvrebert,1399634500,2,48,5,25.51088708847737,285.85862229938215,699,master
3652038,13557,useful,bassettsj,1399625293,1,54,3,37.11488631687242,296.77233693415707,709,master
3754691,13551,useless,kperwel,1399613082,4,86,9,200.35740689300425,287.7839286265435,699,master
4103850,13543,useful,cvrebert,1399553409,1,22,1,5.325971836419752,291.1805159465024,708,master
3668442,13542,useful,mdo,1399549421,1,39,8,161.64311406893015,290.5389610339508,709,master
3668345,13541,useful,gpakosz,1399548423,1,2,1,5.1833197016460915,290.6299566615225,709,master
3668022,13539,useless,mattnish,1399544997,1,298,7,96.99186728395061,290.9427213220166,712,master
3663539,13536,useful,Quy,1399519358,1,7,1,2.2661766975308644,291.31944225823065,727,master
3658575,13531,useful,cvrebert,1399477188,1,77,4,15.340194701646093,292.2793915895063,736,master
3655777,13528,useful,cvrebert,1399455188,1,4,2,52.6280117026749,287.3981891718103,730,master
3648606,13518,useless,ouyadi,1399314808,250,124647,581,441.5327335390947,293.82874009773656,735,master
3644658,13514,useful,cvrebert,1399278763,1,4,2,52.05084696502059,295.2349173096705,752,master
3641585,13513,useless,bozdoz,1399276403,2,5,1,11.479281250000001,293.4531513631686,752,master
3639969,13511,useful,hnrch02,1399245164,3,24,2,9.226463605967076,296.49304205246847,757,master
3639966,13510,useless,prabinpebam,1399245047,1,1,1,0,296.5044320987654,757,master
3636884,13506,useful,cvrebert,1399202311,1,5,1,7.902374742798353,298.6660983796298,759,master
3635007,13504,useful,Quy,1399179877,1,6,1,0.46527211934156376,300.8789890689301,773,master
3633421,13500,useful,breaddevil,1399155960,1,54,1,5.909403420781892,303.2579886831275,774,master
3633417,13499,useful,cvrebert,1399155951,1,7,1,0.4683490226337449,303.2588845164605,774,master
3633282,13497,useless,breaddevil,1399153547,3,54,1,5.913127186213991,301.48775848765456,773,master
3632811,13495,useful,cvrebert,1399145060,1,2,1,3.4567919238683125,297.3067137345683,769,master
3632999,13493,useful,cvrebert,1399133113,1,26,4,6.969462319958848,297.48178459362157,768,master
3617559,13474,useless,sparanoid,1398894246,1,4,1,6.249104295267491,312.2814356995879,780,master
3617525,13473,useless,sparanoid,1398893699,1,4,1,6.250370498971193,312.3363045267491,780,master
3616516,13472,useful,cvrebert,1398873461,1,380,1,0,3.082885288065843,23,gh-pages
3616390,13471,useless,ideager,1398871331,1,2,1,28.311758359053496,302.43314699074085,779,master
3602793,13464,useful,nickcolley,1398776520,1,10,1,5.7526000514403295,304.21139801954723,782,master
3605614,13463,useful,cvrebert,1398773412,4,83,6,36.44055028292181,304.5239566615228,782,master
3603813,13461,useful,patrickhlauke,1398761587,1,6,1,0.5190645576131687,305.7131477623458,782,master
3601876,13458,useless,Suero,1398749453,1,1,1,1.7278858024691357,306.9334137088473,782,master
3597361,13454,useless,TheComputerDude,1398710762,1,4,1,4.4771570216049374,310.83159966563807,787,master
3593669,13452,useless,jsloyer,1398672874,1,3,2,25.046059799382707,314.6760868055559,790,master
3585147,13449,useful,sejr,1398588219,1,2,1,6.450531635802469,316.386919624486,792,master
3582422,13448,useless,sejr,1398545320,4,4,4,117.84813271604938,320.7682435699586,797,master
3580277,13445,useless,MUSAALQARNI,1398502572,1,83,1,0,323.1370900205762,795,master
3577215,13439,useful,nschonni,1398454466,2,24,5,13.588774819958848,328.08095408950606,806,master
3576913,13437,useful,saas786,1398448003,1,6,1,1.5593706275720165,328.7515038580244,807,master
3571845,13435,useful,cvrebert,1398413237,1,4,1,4.64211021090535,326.3853086419753,803,master
3571540,13434,useful,cvrebert,1398411633,2,38,2,1.1283558384773662,326.55094804526743,803,master
3569248,13432,useless,saas786,1398402682,1,46,4,80.38415136316874,324.47978652263396,801,master
3567480,13430,useless,hnrch02,1398395241,1,5,1,8.925593621399178,325.2462784207816,801,master
3563697,13426,useless,dschenk,1398372737,2,43,1,2.4829251543209874,327.56630169753106,802,master
3563323,13424,useful,XhmikosR,1398368940,6,76,9,195.0708332047326,327.9579161522634,802,master
3561686,13423,useful,cvrebert,1398348478,1,8,2,9.248519547325103,322.19228523662576,799,master
3560939,13422,useful,cvrebert,1398341539,9,360,24,162.616795010288,322.9052817644031,799,master
3557408,13421,useless,thefunker,1398320812,1,19,1,0,325.03502366255134,799,master
3562017,13415,useless,Jakobovski,1398257609,1,2,1,0.5838765432098765,331.5875689300411,809,master
3569378,13414,useful,cvrebert,1398248075,1,2,1,9.887726080246914,330.5901347736624,807,master
3568512,13410,useful,ItsJonQ,1398232299,7,96,10,213.65054668209905,331.22035995370345,806,master
3566739,13408,useful,Quy,1398222721,1,2,1,3.5207375257201647,330.2047539866255,811,master
3601860,13406,useful,EnsignR,1398199254,1,2,1,2.6894839248971194,332.6587888374489,816,master
3561996,13403,useless,jpfx1342,1398176349,1,37,1,0,335.0667245370375,820,master
3548403,13396,useful,cvrebert,1398072656,5,52,3,14.472663580246913,346.0707481995885,831,master
3542566,13390,useful,cvrebert,1397995853,1,100,24,95.78002623456784,349.3410214763372,845,master
3542499,13388,useful,XhmikosR,1397994602,51,10078,40,402.1253931327169,353.5139753086424,849,master
3542305,13387,useless,cvrebert,1397990489,1,20,1,5.200808384773664,344.4085141460902,839,master
3541856,13385,useful,vnagara,1397983556,1,2,1,5.4036409465020565,343.14635943930085,837,master
3538980,13381,useful,cvrebert,1397917709,1,2,2,6.041912937242799,343.3590376800416,850,master
3529299,13374,useful,Jakobovski,1397749086,1,4,1,7.577102623456793,356.18607085905387,886,master
3523857,13372,useless,thomaswelton,1397706167,1,29,2,31.963158307613174,357.07682304526753,891,master
3507917,13358,useful,Jakobovski,1397622673,2,9,1,0.6655298353909465,364.74149228395004,907,master
3505945,13354,useful,fat,1397583496,1,1,1,6.729318801440329,369.38847710905316,934,master
3511704,13353,useful,cvrebert,1397577869,1,5,1,3.2764949845679014,366.0799796810691,930,master
3876587,13351,useful,Cecchi,1397557930,1,9,2,4.1168047839506166,368.46465946502053,930,master
3505963,13342,useful,adobi,1397508581,1,7,1,7.032806841563785,373.4140614711931,949,master
3485869,13333,useless,mrzzcn,1397319417,1,30,3,16.419423353909465,396.85257188786073,975,master
3484363,13330,useful,Kronuz,1397292294,1,12,1,8.816212577160494,400.2534110082306,975,master
3480106,13328,useful,thebigredgeek,1397213659,1,1,1,15.503699459876543,410.18802726337447,986,master
3459146,13313,useless,nightraven,1397019482,1,2,1,3.8330695730452677,434.08791538065867,1011,master
3458301,13311,useless,zenati,1397014714,3,8,3,27.054943544238682,434.7078289609053,1011,master
3458199,13310,useless,zenati,1397014190,1,6,1,0.7437812500000001,434.77595704732516,1011,master
3454640,13306,useful,fat,1396980961,1,12,7,194.6863079989713,434.08657445987694,1014,master
3446340,13298,useless,chi251155,1396911203,4,9,1,8.140589377572017,437.3276984310701,1028,master
3436425,13293,useless,killthekitten,1396817102,1,2,1,9.559346836419753,448.82039673353904,1039,master
3432999,13289,useless,t3chnoboy,1396762599,1,2,1,11.776046424897114,451.162830118313,1046,master
3431983,13286,useless,tdolsen,1396746941,2,15,2,16.29213027263374,453.2797422839505,1055,master
3429836,13284,useful,chasingtheflow,1396697789,1,2,1,0.7844706790123457,458.9876399176953,1066,master
3429629,13283,useful,hackerstribe,1396694929,70,43365,311,1187.5437124485597,459.37973611111147,1067,master
3419440,13275,useless,zessx,1396565797,1,2,1,9.674414609053498,476.18384825102896,1075,master
3416962,13272,useful,hnrch02,1396533276,1,2,1,1.7063204732510289,476.6795506687243,1079,master
3415213,13269,useful,cvrebert,1396516838,1,112,4,22.661476723251035,472.93429475308676,1073,master
3388332,13262,useless,cvrebert,1396458787,2,17,3,112.63183577674897,470.913280735597,1065,master
3387968,13260,useful,cvrebert,1396454720,1,24,1,0.8157295524691358,471.47029655349763,1065,master
3403150,13255,useless,amitkeret,1396352794,2,8,2,10.067533822016458,485.45711162551424,1072,master
3395555,13249,useful,cvrebert,1396275048,1,8,1,7.803597865226337,488.1599585905351,1079,master
3382495,13242,useful,killthekitten,1396215731,2,13,1,8.788426826131689,494.38135069444434,1077,master
3382424,13241,useful,cvrebert,1396214754,2,8,1,0.8465893775720165,494.5166682098767,1077,master
3382071,13239,useful,cvrebert,1396209801,1,12,1,0.8472263374485597,495.2026739969134,1077,master
3377353,13232,useless,apreiml,1396127285,1,10,1,66.25219971707814,503.6480147890949,1091,master
3376277,13231,useless,bcullman,1396102086,2,42,4,67.2734012345679,507.18352263374516,1091,master
3375999,13230,useless,bcullman,1396097064,3,50,4,70.71784632201647,507.8881268004115,1091,master
3374860,13228,useless,nhall,1396080231,1,2,1,3.0860919495884773,510.2498555812759,1091,master
3371597,13222,useful,cvrebert,1396014948,2,8,1,0.8722845936213992,518.4579344135802,1099,master
3371543,13220,useless,pconerly,1396014359,1,5,1,8.174456918724278,518.541179140947,1099,master
3369495,13217,useful,thedavidscherer,1395997173,1,4,1,27.370039866255148,520.9701161265428,1099,master
3365492,13209,useless,DavidBruant,1395968524,1,8,1,0,95.6072370113168,467,gh-pages
3363927,13205,useful,cvrebert,1395948363,3,78,2,79.90139981995884,515.7785675154319,1093,master
3364407,13203,useful,cvrebert,1395918436,1,168,3,0.884696116255144,515.9763622685188,1089,master
3358072,13199,useless,rassie,1395899107,1,11,1,4.073479423868313,515.6645963220163,1088,master
3355260,13195,useful,budnik,1395878097,1,2,1,4.086988940329218,516.6178558384778,1102,master
3354116,13194,useful,XhmikosR,1395864271,2,46,12,667.5112844650195,518.5802195216046,1108,master
3352582,13192,useless,johnymachine,1395843149,1,20,1,4.931011188271604,520.5924135802463,1112,master
3350462,13190,useful,cvrebert,1395827421,1,5,1,4.793388245884773,522.8415823045272,1112,master
3349403,13189,useful,XhmikosR,1395819814,9,130,25,144.13475295781905,521.9183380915634,1110,master
3346896,13187,useless,shaneedwards,1395805192,1,7,2,7.74663181584362,524.0063686985598,1113,master
3343722,13185,useless,francis-liberty,1395768192,6,76,3,19.22119393004115,528.2982581018522,1114,master
3343393,13184,useful,cvrebert,1395764031,2,82,2,6.642431455761318,528.8943684413573,1114,master
3342538,13183,useless,MrAntix,1395754812,1,40,3,21.34676993312757,530.2150945216052,1114,master
3342487,13182,useless,tschaub,1395754245,1,1,1,50.13847363683128,530.2963236882714,1114,master
3337129,13180,useless,thomasgohard,1395720037,1,2,1,25.611305941358015,533.1928618827161,1113,master
3335247,13178,useful,XhmikosR,1395698300,3,5,2,25.267100180041147,536.310626543209,1118,master
3334406,13176,useful,fat,1395684906,3,24,7,281.8708256172842,535.2344528034988,1127,master
3333894,13173,useful,fat,1395677928,4,36,6,134.19213644547332,521.3345540123458,1113,master
3333306,13170,useless,matrixdevuk,1395671015,1,6,1,1.0986216563786009,516.2938955761324,1107,master
3331778,13168,useful,ZDroid,1395658716,1,1,1,18.60845486111112,516.0355216049378,1105,master
3331682,13167,useful,ZDroid,1395658125,1,37,14,96.23032870370378,516.1195050154327,1105,master
3331584,13166,useless,jonashuckestein,1395657546,2,6,2,15.904962319958846,516.2017831790125,1105,master
3329457,13165,useful,stefanneculai,1395643934,2,31,2,10.919085390946504,518.1389551183128,1111,master
3328883,13164,useless,mattbearman,1395640583,2,9,1,7.991025591563788,518.6178261316867,1112,master
3325065,13158,useless,hailtonsilva,1395604087,1,2,1,1.7321621656378605,119.20766679526757,540,gh-pages
3320270,13151,useful,XhmikosR,1395524925,4,81,4,153.36045910493817,529.2487696759257,1130,master
3312713,13148,useless,ZDroid,1395398815,1,2,1,14.186568930041153,545.6701482767494,1148,master
3312552,13147,useless,ZDroid,1395397606,1,3,1,10.265225694444444,545.8486374742794,1148,master
3312495,13146,useless,ZDroid,1395397174,1,4,2,17.0725066872428,545.9124152520576,1148,master
3306423,13142,useless,homeslicesolutions,1395342710,2,9,9,507.14404591049407,553.9630370370359,1152,master
3303705,13137,useful,ZDroid,1395312864,1,2,1,13.067729038065846,556.3891081532933,1154,master
3303346,13135,useful,ZDroid,1395310389,1,2,1,8.121873070987654,554.7471015946503,1152,master
3300190,13129,useless,penyaskito,1395291194,1,2,1,0.9653599537037038,557.5908052983541,1152,master
3299610,13128,useless,s2software,1395287509,1,19,1,12.96731314300412,558.1367312242799,1152,master
